image_file_name,image_format,image_width,image_height,capture_year,capture_datetime,capture_country_region,capture_county_town,longitude,latitude,scene_type,provider_account,provider_account_zh,has_exif,capture_device,focal_length,orientation
2022_TWN_TPH_1873.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1874.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1875.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1876.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1143.jpg,jpg,1478,1108,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1877.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1878.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1879.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1880.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1881.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1882.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1883.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1884.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1885.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1886.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1887.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1888.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1889.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1890.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1892.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1893.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1894.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1895.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1896.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1145.jpg,jpg,1478,1108,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1897.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1898.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1900.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1901.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1902.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1903.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1904.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1905.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1906.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1146.jpg,jpg,1108,1478,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1907.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1908.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1909.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1911.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1912.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1913.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1914.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1915.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1147.jpg,jpg,1478,1108,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1917.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1918.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1919.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1922.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1923.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1924.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1925.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1148.jpg,jpg,1478,1108,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1927.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1928.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1929.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1930.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1932.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1933.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1934.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1935.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1149.jpg,jpg,1108,1478,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1937.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1938.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1939.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1940.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1942.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1944.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1945.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1946.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1150.jpg,jpg,1108,1478,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1947.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1948.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1949.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1950.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1951.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1952.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1954.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1955.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1956.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1070.jpg,jpg,1108,1478,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1151.jpg,jpg,1108,1478,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1957.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1959.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1960.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1961.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1966.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1967.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1968.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1969.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1970.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1971.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1973.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1974.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1975.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1976.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1153.jpg,jpg,1108,1478,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1977.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1978.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1979.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1980.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1981.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1982.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1983.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1984.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1985.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1154.jpg,jpg,1108,1478,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1987.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1989.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1992.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1993.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1995.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1996.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1155.jpg,jpg,1108,1478,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1997.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1998.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_1999.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_2001.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_2002.jpg,jpg,1024,682,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_2003.jpg,jpg,1280,853,2022,2022/12/26 14:30,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,21.39,1
2022_TWN_TPH_2004.jpg,jpg,1280,853,2022,2022/12/26 14:30,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,12.35,1
2022_TWN_TPH_2006.jpg,jpg,1280,853,2022,2022/12/26 14:31,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.15,1
2022_TWN_TPH_1156.jpg,jpg,1108,1478,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_2007.jpg,jpg,1280,853,2022,2022/12/26 14:31,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.15,1
2022_TWN_TPH_2008.jpg,jpg,1280,853,2022,2022/12/26 14:31,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_2009.jpg,jpg,1280,853,2022,2022/12/26 14:31,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_2011.jpg,jpg,1280,853,2022,2022/12/26 14:31,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_2012.jpg,jpg,1280,853,2022,2022/12/26 14:32,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_2013.jpg,jpg,1280,853,2022,2022/12/26 14:32,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_2014.jpg,jpg,1280,853,2022,2022/12/26 14:32,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_2015.jpg,jpg,1280,853,2022,2022/12/26 14:32,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_2016.jpg,jpg,1280,853,2022,2022/12/26 14:32,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_2017.jpg,jpg,1280,853,2022,2022/12/26 14:32,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_2018.jpg,jpg,1280,853,2022,2022/12/26 14:32,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_2019.jpg,jpg,1280,853,2022,2022/12/26 14:32,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_2024.jpg,jpg,1280,853,2022,2022/12/26 14:32,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_2026.jpg,jpg,1280,853,2022,2022/12/26 14:32,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_1158.jpg,jpg,1108,1478,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_2027.jpg,jpg,1280,853,2022,2022/12/26 14:33,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_2028.jpg,jpg,1280,853,2022,2022/12/26 14:33,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_2029.jpg,jpg,1280,853,2022,2022/12/26 14:33,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_2030.jpg,jpg,1280,853,2022,2022/12/26 14:33,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_2032.jpg,jpg,1280,853,2022,2022/12/26 14:33,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_2033.jpg,jpg,1280,853,2022,2022/12/26 14:33,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_2034.jpg,jpg,1280,853,2022,2022/12/26 14:33,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_2035.jpg,jpg,1280,853,2022,2022/12/26 14:33,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_1159.jpg,jpg,1108,1478,-,-,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2022_TWN_TPH_2038.jpg,jpg,1280,853,2022,2022/12/26 14:33,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_2039.jpg,jpg,1280,853,2022,2022/12/26 14:33,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
2022_TWN_TPH_2040.jpg,jpg,1280,853,2022,2022/12/26 14:33,TWN,NewTaipeiCity-JinshanDist,-,-,Beach,National Academy of Marine Research,國家海洋研究院,Yes,SONY DSC-RX100M5A,25.7,1
